學校代碼,學校名稱,日間∕進修別,教師學歷,一般教師(含客座及講座)-教授-男,一般教師(含客座及講座)-教授-女,一般教師(含客座及講座)-副教授-男,一般教師(含客座及講座)-副教授-女,一般教師(含客座及講座)-助理教授-男,一般教師(含客座及講座)-助理教授-女,一般教師(含客座及講座)-講師-男,一般教師(含客座及講座)-講師-女,專業技術人員及教師-教授-男,專業技術人員及教師-教授-女,專業技術人員及教師-副教授-男,專業技術人員及教師-副教授-女,專業技術人員及教師-助理教授-男,專業技術人員及教師-助理教授-女,專業技術人員及教師-講師-男,專業技術人員及教師-講師-女,專案教學人員-教授-男,專案教學人員-教授-女,專案教學人員-副教授-男,專案教學人員-副教授-女,專案教學人員-助理教授-男,專案教學人員-助理教授-女,專案教學人員-講師-男,專案教學人員-講師-女,其他教師-教官-男,其他教師-教官-女,其他教師-護理教師-男,其他教師-護理教師-女,其他教師-護理臨床指導教師-男,其他教師-護理臨床指導教師-女,其他教師-運動教練-男,其他教師-運動教練-女,其他教師-助教-男,其他教師-助教-女,縣市名稱,體系別
1285,慈惠醫護管理專科學校,進,學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13 屏東縣,2 技職
1286,耕莘健康管理專科學校,日,博士,0,0,6,5,10,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1286,耕莘健康管理專科學校,日,碩士,0,0,0,0,0,0,7,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,26,0,3,0,0,0,5,0,0,0,0,01 新北市,2 技職
1286,耕莘健康管理專科學校,日,學士,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,14,0,0,0,0,01 新北市,2 技職
1286,耕莘健康管理專科學校,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1287,敏惠醫護管理專科學校,日,博士,1,0,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1287,敏惠醫護管理專科學校,日,碩士,0,0,1,0,1,1,8,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
1287,敏惠醫護管理專科學校,日,學士,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,21,0,0,0,0,11 臺南市,2 技職
1289,育英醫護管理專科學校,日,博士,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50 高雄市,2 技職
1289,育英醫護管理專科學校,日,碩士,0,0,0,0,1,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,6,0,0,0,0,50 高雄市,2 技職
1289,育英醫護管理專科學校,日,學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,50 高雄市,2 技職
1293,崇仁醫護管理專科學校,日,博士,2,0,4,1,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
1293,崇仁醫護管理專科學校,日,碩士,0,0,0,0,1,0,8,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,16,1,3,0,0,0,1,0,0,0,0,10 嘉義縣,2 技職
1293,崇仁醫護管理專科學校,日,學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,10 嘉義縣,2 技職
1293,崇仁醫護管理專科學校,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
1291,聖母醫護管理專科學校,日,博士,1,0,5,1,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02 宜蘭縣,2 技職
1291,聖母醫護管理專科學校,日,碩士,0,0,0,0,0,1,9,42,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,0,0,0,02 宜蘭縣,2 技職
1291,聖母醫護管理專科學校,日,學士,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,02 宜蘭縣,2 技職
1291,聖母醫護管理專科學校,日,專科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02 宜蘭縣,2 技職
1291,聖母醫護管理專科學校,日,其他,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02 宜蘭縣,2 技職
1292,新生醫護管理專科學校,日,博士,1,0,2,3,12,26,2,11,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1292,新生醫護管理專科學校,日,碩士,0,0,0,0,2,1,6,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,34,3,3,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1292,新生醫護管理專科學校,日,學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,28,0,0,0,0,03 桃園市,2 技職
3002,臺北市立大學,日,博士,43,40,54,42,23,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
3002,臺北市立大學,日,碩士,16,8,21,5,8,6,6,8,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,1,30 臺北市,1 一般
3002,臺北市立大學,日,學士,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
